model,layer,head,delta_half_a,delta_half_b,delta_pooled,cos_self,cos_null,excess
EleutherAI/pythia-410m,18,3,0.0008360918830425668,0.004568660960478255,0.0027023764217604107,0.5083443478738002,0.5033022510319424,0.005042096841857857
EleutherAI/pythia-410m,18,4,-0.002287023207720562,0.003193799187155566,0.00045338798971750194,0.3713472430217434,0.2817902133046259,0.08955702971711749
EleutherAI/pythia-410m,18,5,-0.0013652128331798075,0.0045008939855240016,0.001567840576172097,0.45762886367945965,0.2517744935779582,0.20585437010150143
EleutherAI/pythia-410m,18,6,0.004564173081341938,0.0024568894330196933,0.0035105312571808156,0.4493511246550991,0.3085349270764506,0.1408161975786485
EleutherAI/pythia-410m,18,7,-0.007865008185891309,-0.0050302393296184356,-0.006447623757754872,0.3615141012227703,0.3266723792485217,0.03484172197424856
EleutherAI/pythia-410m,18,8,-0.0006516400505511832,0.0019706277286308804,0.0006594938390398486,0.08976591886791266,0.09803216680214136,-0.008266247934228699
EleutherAI/pythia-410m,18,9,0.002530266256893565,-0.0012272105497470598,0.0006515278535732527,0.5308734569545263,0.2894282780082917,0.24144517894623457
EleutherAI/pythia-410m,18,10,-0.004708682789521745,0.0010162802303539387,-0.0018462012795839033,0.27420575883226644,0.2851018981461396,-0.010896139313873177
EleutherAI/pythia-410m,18,11,-0.002053204704733247,0.000817242790671191,-0.000617980957031028,0.3061240589357053,0.2422259847268149,0.06389807420889043
EleutherAI/pythia-410m,18,12,-0.0007059433880973742,-0.0008636923397284946,-0.0007848178639129344,0.15297454320755305,0.15916399479066423,-0.006189451583111183
EleutherAI/pythia-410m,18,13,-0.0016703886144298075,0.005392186781939312,0.0018608990837547523,0.1968122574260287,0.17568613146260195,0.02112612596342675
EleutherAI/pythia-410m,18,14,-0.0022318222943473742,-0.0034220078412223742,-0.0028269150677848742,0.3040185407431521,0.25458654416302884,0.04943199658012326
EleutherAI/pythia-410m,18,15,0.0027308744542740016,-0.006051456227021745,-0.001660290886373872,0.3888489362463955,0.35897923468205933,0.02986970156433616
EleutherAI/pythia-410m,19,0,-0.0019033095415896817,0.0007384805118340054,-0.0005824145148778381,0.40496788762302066,0.39229835069161906,0.012669536931401604
EleutherAI/pythia-410m,19,1,0.0018144495346970047,0.0026601903578815644,0.0022373199462892845,0.3393211359559954,0.17613070531940736,0.16319043063658803
EleutherAI/pythia-410m,19,2,0.007304472081801627,0.009643779081457193,0.00847412558162941,0.6600478332980749,0.5842669944994758,0.07578083879859909
EleutherAI/pythia-410m,19,3,0.002041985006893565,0.0020280725815720047,0.002035028794232785,0.5602273513749932,0.42317323098784304,0.1370541203871502
EleutherAI/pythia-410m,19,4,0.00025311638327218944,-0.002007428337545747,-0.0008771559771367787,0.3427443687403904,0.2974125678369299,0.045331800903460506
EleutherAI/pythia-410m,19,5,0.002074297736673003,0.00012835334329075465,0.0011013255399818789,0.2453427087696376,0.17394911116627854,0.07139359760335906
EleutherAI/pythia-410m,19,6,-0.0011138916015625,0.0009756649241730031,-6.911333869474845e-05,0.36600790014523454,0.33263200184969804,0.0333758982955365
EleutherAI/pythia-410m,19,7,-0.00041827033547781056,-0.002939112046185688,-0.0016786911908317492,0.19009446615625916,0.18028919525067016,0.009805270905588997
EleutherAI/pythia-410m,19,8,-0.0011260088752296227,-0.0010064068962543082,-0.0010662078857419655,0.12406245282847417,0.1487986219576947,-0.024736169129220525
EleutherAI/pythia-410m,19,9,0.002553154440487315,0.0001631344065948781,0.0013581444235410967,0.4219278879891106,0.30298410469357445,0.11894378329553612
EleutherAI/pythia-410m,19,10,0.004301632151884505,0.0007483538459331918,0.002524992998908848,0.5756897077333396,0.45727594482761447,0.11841376290572514
EleutherAI/pythia-410m,19,11,0.0019320319680606879,-0.0004541733685661242,0.0007389292997472818,0.3356836136889001,0.3127700075180734,0.022913606170826717
EleutherAI/pythia-410m,19,12,-0.0027317720301009984,0.0007862764246326925,-0.000972747802734153,0.30824086550501256,0.261109250546597,0.04713161495841556
EleutherAI/pythia-410m,19,13,-0.0005672679227939348,-0.0031893113080192492,-0.001878289615406592,0.4355787858558261,0.2977538816559533,0.1378249041998728
EleutherAI/pythia-410m,19,14,-0.0007562076344207469,0.004494610954733691,0.001869201660156472,0.2814750600574197,0.23814200666846014,0.04333305338895954
EleutherAI/pythia-410m,19,15,-0.00045821245978849845,-0.0011096281163829325,-0.0007839202880857155,0.31804973029979233,0.2716838873718433,0.04636584292794904
EleutherAI/pythia-410m,20,0,0.0003765330595131289,-0.00017861758961368324,9.895773494972282e-05,0.4995368531064043,0.4100895348712562,0.08944731823514807
EleutherAI/pythia-410m,20,1,0.00472259521484375,0.00012453864602512965,0.00242356693043444,0.500698047246604,0.41395661128061745,0.0867414359659866
EleutherAI/pythia-410m,20,2,0.0008715461282169379,-0.0003172930549171227,0.0002771265366499076,0.2732871971324287,0.25048346772723457,0.02280372940519415
EleutherAI/pythia-410m,20,3,0.0013813691980701925,0.0019028607536766273,0.00164211497587341,0.446057697259153,0.38314348964653744,0.06291420761261557
EleutherAI/pythia-410m,20,4,0.0009998994715076925,-0.0008181403664981879,9.087955250475233e-05,0.36203791512730027,0.2941229877376004,0.06791492738969984
EleutherAI/pythia-410m,20,5,-0.0002993415383731879,-0.0010925741756659946,-0.0006959578570195912,0.49534894843655264,0.4047956254140407,0.09055332302251196
EleutherAI/pythia-410m,20,6,0.009769215303308876,0.009954340317670063,0.00986177781048947,0.5078409737953092,0.32493243235983515,0.18290854143547408
EleutherAI/pythia-410m,20,7,0.00102996826171875,0.0008517994600185652,0.0009408838608686576,0.4558268853645371,0.40463163558451826,0.051195249780018826
EleutherAI/pythia-410m,20,8,-0.00030741972081793634,0.0022387785070083766,0.0009656793930952201,0.4520871226311974,0.380676876601528,0.07141024602966939
EleutherAI/pythia-410m,20,9,-0.00047616397633243324,0.001631792853860503,0.0005778144387640349,0.48644362626488574,0.3971484109621106,0.08929521530277512
EleutherAI/pythia-410m,20,10,-0.0014625998104316196,-0.002400566549861871,-0.0019315831801467453,0.5506680660733181,0.4570984660495798,0.09356960002373826
EleutherAI/pythia-410m,20,11,0.0006718355066639425,0.0007894179400276258,0.0007306267233457842,0.46059870628760075,0.3904586919048068,0.07014001438279394
EleutherAI/pythia-410m,20,12,-0.0005008473115806211,0.00444905898150294,0.0019741058349611595,0.5280767163362424,0.4712011624017524,0.05687555393449001
EleutherAI/pythia-410m,20,13,0.0014020134420955621,-0.0001736809225643121,0.000614166259765625,0.14474952713558828,0.1459406665427655,-0.0011911394071772163
EleutherAI/pythia-410m,20,14,-0.0006161858053768121,-0.003651787252986871,-0.0021339865291818416,0.2980892046502909,0.38152432384009755,-0.08343511918980667
EleutherAI/pythia-410m,20,15,0.0006529864142925668,-0.0007880715762866863,-6.754258099705979e-05,0.30052988746139125,0.32059690529724766,-0.020067017835856404
EleutherAI/pythia-410m,21,0,-0.004002290613510873,-0.000205096076516309,-0.002103693345013591,0.5211734515774203,0.45790340785203276,0.06327004372538758
EleutherAI/pythia-410m,21,1,-0.000853594611672559,-0.0013555638930373703,-0.0011045792523549647,0.3829126331670036,0.3618052766338882,0.021107356533115407
EleutherAI/pythia-410m,21,2,0.0016075583065258137,0.0004842421587776258,0.0010459002326517197,0.5327025343062012,0.45055173728014936,0.08215079702605182
EleutherAI/pythia-410m,21,3,-0.001555498908547559,-6.597182329937112e-05,-0.0008107353659234651,0.5226568356971827,0.43989217853529916,0.08276465716188353
EleutherAI/pythia-410m,21,4,-0.0018642649931064348,0.00093841552734375,-0.0004629247328813424,0.21507941663055205,0.24818392831110955,-0.0331045116805575
EleutherAI/pythia-410m,21,5,-0.0008136524873618711,-0.0027299768784465606,-0.0017718146829042158,0.21002077599552016,0.26294008982082023,-0.052919313825300074
EleutherAI/pythia-410m,21,6,0.0025598862591915683,-0.0016151877010566196,0.00047234927906747437,0.31764614610920167,0.2648022570966868,0.052843889012514855
EleutherAI/pythia-410m,21,7,0.005679411046645377,0.00411448759191213,0.004896949319278754,0.5778004950669516,0.33884278409262736,0.23895771097432428
EleutherAI/pythia-410m,21,8,-0.002415825338924371,-0.0005093742819393121,-0.0014625998104318416,0.438772771561869,0.44045817160556855,-0.0016854000436995475
EleutherAI/pythia-410m,21,9,-0.000495013068703809,-0.0019838669720817492,-0.0012394400203927791,0.4390944392760106,0.36969779308661543,0.06939664618939517
EleutherAI/pythia-410m,21,10,-2.1541819852810562e-05,0.0012678258559284394,0.0006231420180378144,0.5906158175712218,0.5977274706468533,-0.007111653075631441
EleutherAI/pythia-410m,21,11,-0.003424700568703809,-0.001564923454733247,-0.002494812011718528,0.5045015738361338,0.47383856233210614,0.03066301150402767
EleutherAI/pythia-410m,21,12,0.0025545008042282547,-0.00116729736328125,0.0006936017204735023,0.13781007449365285,0.1280531533974738,0.009756921096179039
EleutherAI/pythia-410m,21,13,-0.0017839319565715606,-0.0002795948701743711,-0.0010317634133729658,0.5803684454142847,0.5142171005842964,0.0661513448299883
EleutherAI/pythia-410m,21,14,-0.0003545424517459317,-0.001019421745748872,-0.0006869820987474018,0.34201898638603156,0.30181382535213974,0.04020516103389182
EleutherAI/pythia-410m,21,15,-0.003030664780560688,-0.003519843606387685,-0.0032752541934741863,0.5516066240150458,0.4805036325327291,0.07110299148231669
EleutherAI/pythia-410m,22,0,-0.0007795446059279953,-0.00039987003101993324,-0.0005897073184739643,0.4732914730780915,0.44112093662746377,0.03217053645062773
EleutherAI/pythia-410m,22,1,-0.00010591394761005901,-0.0007059433880973742,-0.0004059286678537166,0.6232112727789975,0.5854209918572572,0.037790280921740305
EleutherAI/pythia-410m,22,2,-0.0013768813189334317,-0.00047436882467799535,-0.0009256250718057135,0.49748156573267677,0.36046719372185326,0.1370143720108235
EleutherAI/pythia-410m,22,3,0.0014118867761951925,0.0023520974551933804,0.0018819921156942865,0.7029948018961188,0.3224634840897702,0.38053131780634863
EleutherAI/pythia-410m,22,4,-0.00027017032398868324,-0.001143511603860059,-0.0007068409639243711,0.5330215281865529,0.4715293477955844,0.06149218039096849
EleutherAI/pythia-410m,22,5,0.0002347160788143121,0.0002769021426933804,0.00025580911075384627,0.401182542369623,0.3189193954524599,0.08226314691716308
EleutherAI/pythia-410m,22,6,0.0004671882180606879,0.0009922700769764425,0.0007297291475185652,0.5260532915060293,0.4116559229688552,0.11439736853717408
EleutherAI/pythia-410m,22,7,-1.1668485753624225e-05,0.0002614189596736871,0.00012487523696003144,0.4823863773030205,0.41358957109768907,0.0687968062053314
EleutherAI/pythia-410m,22,8,-0.0008109597598804363,0.0010667688706345047,0.00012790455537703416,0.5808552582006494,0.46095519301086585,0.11990006518978358
EleutherAI/pythia-410m,22,9,-0.0005304673138786242,-0.00015303667853849845,-0.00034175199620856134,0.44439537924522954,0.4094873131070191,0.03490806613821046
EleutherAI/pythia-410m,22,10,-0.00022080365349230746,0.0006473765653725039,0.0002132864559400982,0.4634848824903135,0.3611123807823371,0.1023725017079764
EleutherAI/pythia-410m,22,11,0.0028717938591453773,0.0030320111443016273,0.0029519025017235023,0.6434685620294076,0.2116339841748765,0.4318345778545311
EleutherAI/pythia-410m,22,12,-0.0016780180089610575,-0.0017258139217597446,-0.001701915965360401,0.5021264169557954,0.47695264584194774,0.025173771113847665
EleutherAI/pythia-410m,22,13,-0.002510968376608247,-0.0012204787310428067,-0.0018657235538255268,0.44541118701752536,0.42535593994129867,0.02005524707622669
EleutherAI/pythia-410m,22,14,-0.0019051046932441196,-0.0012633379767921227,-0.0015842213350181211,0.525026302835491,0.448188892530199,0.07683741030529201
EleutherAI/pythia-410m,22,15,-0.000334795783547559,-0.0011542825137866863,-0.0007445391486671227,0.4086696125288808,0.385208983193449,0.023460629335431804
EleutherAI/pythia-410m,23,0,0.0004671882180606879,-2.8722426470562112e-05,0.0002192328957950629,0.4592546860093625,0.45627424253168286,0.0029804434776796174
EleutherAI/pythia-410m,23,1,0.0010582419002758137,-3.0293184167806686e-05,0.0005139743580540035,0.5366809224864724,0.5016086861100328,0.035072236376439525
EleutherAI/pythia-410m,23,2,-0.0019679350011485575,-0.0014614778406478734,-0.0017147064208982155,0.34609293559675125,0.2774738956888695,0.06861903990788176
EleutherAI/pythia-410m,23,3,0.00012610940372281831,0.0003850600298713758,0.00025558471679709704,0.48092483880463693,0.4489664986614076,0.03195834014322935
EleutherAI/pythia-410m,23,4,0.0007328706629139425,-4.487879135872674e-06,0.00036419139188903493,0.54797626143077,0.4944165649087124,0.053559696522057665
EleutherAI/pythia-410m,23,5,-0.0004546221564796227,0.00017233455882381676,-0.00014114379882790296,0.5425817735241848,0.47420212785072424,0.06837964567346055
EleutherAI/pythia-410m,23,6,6.103515625e-05,0.00018624698414537733,0.00012364107019768866,0.45723878878818464,0.3550271088058659,0.10221167998231873
EleutherAI/pythia-410m,23,7,-0.0004604563993564348,0.0006357080796188797,8.762584013122243e-05,0.736055734938204,0.6661213775586298,0.06993435737957421
EleutherAI/pythia-410m,23,8,0.00010322122012906831,0.0005183500402115016,0.00031078563017028493,0.4938420864219478,0.43804145233972824,0.05580063408221958
EleutherAI/pythia-410m,23,9,-0.0007651833926929363,-0.00135040283203125,-0.0010577931123620932,0.48436989316495355,0.4442750791791831,0.04009481398577047
EleutherAI/pythia-410m,23,10,0.00037159639246331366,0.000804901123046875,0.0005882487577550943,0.534997083690222,0.4555676419369644,0.07942944175325761
EleutherAI/pythia-410m,23,11,0.00038102093864900155,0.00048312018899387965,0.0004320705638214406,0.4815986900643151,0.36841599684229714,0.11318269322201796
EleutherAI/pythia-410m,23,12,0.006148394416360503,0.007238051470588314,0.006693222943474408,0.7016624145006043,0.5660088027269761,0.13565361177362822
EleutherAI/pythia-410m,23,13,0.0006300982306988168,0.0007815641515396266,0.0007058311911192217,0.512009178938074,0.3902182702792855,0.12179090865878844
EleutherAI/pythia-410m,23,14,0.0006956212660846894,0.00125885009765625,0.0009772356818704697,0.6255855926657031,0.5178012271250187,0.10778436554068438
EleutherAI/pythia-410m,23,15,0.00023022819967843944,-7.741591509624612e-05,7.640614229109666e-05,0.6310354129070006,0.6096589209187186,0.021376491988281954
