arm,layer,tanh_alpha
random,5,-0.02128487639129162
random,5,-0.024469122290611267
random,5,-0.009862804785370827
random,5,-0.01838751882314682
random,5,0.017675340175628662
random,5,0.002456490881741047
random,5,0.031410783529281616
random,5,0.02956625632941723
random,5,0.04612303525209427
random,5,-0.009914378635585308
random,5,-0.11813628673553467
random,5,-0.03913269191980362
random,5,-0.020352372899651527
random,5,-0.09270983934402466
random,5,-0.047480273991823196
random,5,-0.028492579236626625
random,5,0.043342407792806625
random,5,-0.009720786474645138
random,5,-0.1936168372631073
random,6,0.01908351480960846
random,6,0.001624997123144567
random,6,-0.043846216052770615
random,6,-0.07266060262918472
random,6,-0.01163936872035265
random,6,-0.00615655304864049
random,6,0.02266046777367592
random,6,0.0020304510835558176
random,6,0.01121839415282011
random,6,-0.056434426456689835
random,6,-0.0012089338852092624
random,6,-0.03908292204141617
random,6,-0.03143817186355591
random,6,0.007350916974246502
random,6,0.022208519279956818
random,6,-0.039320606738328934
random,6,0.0013831626856699586
random,6,0.0003088464436586946
random,6,0.02068467251956463
random,6,-0.03488857299089432
random,6,0.002453713910654187
